SDate,STime,SDateTime,Station,GROW_AREA,OpenClosed,WDIR,Tide,Class,CATEGORY,Temp,Sal,ColiScore,RawColi,YEAR,LCFlag,RCFlag,ColiVal
2015-07-15,11:15:00,2015-07-15T11:15:00Z,WJ034.00,WJ,O,,H,A,A,19,30,1.9,<2,2015,TRUE,FALSE,2
2015-05-26,06:43:00,2015-05-26T06:43:00Z,WJ034.00,WJ,O,SW,HE,A,A,16,30,2,2,2015,FALSE,FALSE,2
2015-05-04,12:12:00,2015-05-04T12:12:00Z,WJ034.00,WJ,O,SW,H,A,A,17,30,1.9,<2,2015,TRUE,FALSE,2
2015-04-23,06:50:00,2015-04-23T06:50:00Z,WJ034.00,WJ,C,CL,E,A,A,6,22,11,11,2015,FALSE,FALSE,11
2015-04-08,13:42:00,2015-04-08T13:42:00Z,WJ034.00,WJ,O,E,HF,A,A,9,30,1.9,<2,2015,TRUE,FALSE,2
2015-03-25,15:08:00,2015-03-25T15:08:00Z,WJ034.00,WJ,O,,HF,A,A,,,,,2015,,,
2015-02-11,13:47:00,2015-02-11T13:47:00Z,WJ034.00,WJ,O,,F,A,A,,,,,2015,,,
2019-11-11,10:50:00,2019-11-11T10:50:00Z,WJ033.20,WJ,O,,HE,CA,A,5,30,2,2,2019,FALSE,FALSE,2
2019-10-16,11:48:00,2019-10-16T11:48:00Z,WJ033.20,WJ,O,,HF,CA,A,11,31,1.9,<2,2019,TRUE,FALSE,2
2019-09-30,12:59:00,2019-09-30T12:59:00Z,WJ033.20,WJ,O,,H,CA,A,15,31,2,2,2019,FALSE,FALSE,2
2019-08-20,14:47:00,2019-08-20T14:47:00Z,WJ033.20,WJ,O,,H,CA,A,25,31,1.9,<2,2019,TRUE,FALSE,2
2019-07-08,16:13:00,2019-07-08T16:13:00Z,WJ033.20,WJ,C,,H,CA,A,22,30,8,8,2019,FALSE,FALSE,8
2019-06-25,18:01:00,2019-06-25T18:01:00Z,WJ033.20,WJ,C,,H,CA,A,18,32,2,2,2019,FALSE,FALSE,2
2019-05-28,06:40:00,2019-05-28T06:40:00Z,WJ033.20,WJ,O,,H,CA,A,12,31,3.6,3.6,2019,FALSE,FALSE,3.6
2019-04-29,08:20:00,2019-04-29T08:20:00Z,WJ033.20,WJ,C,,H,CA,A,6,21,10,10,2019,FALSE,FALSE,10
2018-11-05,09:20:00,2018-11-05T09:20:00Z,WJ033.20,WJ,C,N,H,CA,A,6,29,22,22,2018,FALSE,FALSE,22
2018-10-22,09:28:00,2018-10-22T09:28:00Z,WJ033.20,WJ,O,W,HF,CA,A,6,29,2,2,2018,FALSE,FALSE,2
2018-10-09,13:24:00,2018-10-09T13:24:00Z,WJ033.20,WJ,O,SW,E,CA,A,15,32,18,18,2018,FALSE,FALSE,18
2018-09-05,08:45:00,2018-09-05T08:45:00Z,WJ033.20,WJ,O,CL,HE,CA,A,21,33,2,2,2018,FALSE,FALSE,2
2018-08-22,08:06:00,2018-08-22T08:06:00Z,WJ033.20,WJ,O,CL,HF,CA,A,20,30,2,2,2018,FALSE,FALSE,2
2018-06-19,17:18:00,2018-06-19T17:18:00Z,WJ033.20,WJ,O,NW,H,CA,A,19.9,31,4,4,2018,FALSE,FALSE,4
2018-05-21,16:35:00,2018-05-21T16:35:00Z,WJ033.20,WJ,O,S,HF,CA,A,17,29,1.9,<2,2018,TRUE,FALSE,2
2017-12-11,07:25:00,2017-12-11T07:25:00Z,WJ033.20,WJ,O,SW,E,CA,A,1,30,6,6,2017,FALSE,FALSE,6
2017-11-27,07:25:00,2017-11-27T07:25:00Z,WJ033.20,WJ,O,CL,E,CA,A,6,30,6,6,2017,FALSE,FALSE,6
2017-11-13,07:51:00,2017-11-13T07:51:00Z,WJ033.20,WJ,O,CL,HE,CA,A,4,34,2,2,2017,FALSE,FALSE,2
2017-09-20,11:42:00,2017-09-20T11:42:00Z,WJ033.20,WJ,C,CL,H,CA,A,17,33,10,10,2017,FALSE,FALSE,10
2017-07-12,14:11:00,2017-07-12T14:11:00Z,WJ033.20,WJ,O,CL,H,CA,A,24,30,14,14,2017,FALSE,FALSE,14
2017-06-26,13:19:00,2017-06-26T13:19:00Z,WJ033.20,WJ,O,W,H,CA,A,20,32,18,18,2017,FALSE,FALSE,18
2017-05-09,11:38:00,2017-05-09T11:38:00Z,WJ033.20,WJ,C,S,H,CA,A,10,28,1.9,<2,2017,TRUE,FALSE,2
2017-04-10,11:43:00,2017-04-10T11:43:00Z,WJ033.20,WJ,C,S,H,CA,A,8,18,1.9,<2,2017,TRUE,FALSE,2
2016-10-12,08:14:00,2016-10-12T08:14:00Z,WJ033.20,WJ,,CL,H,X,Z,11,32,2,2,2016,FALSE,FALSE,2
2016-09-27,09:25:00,2016-09-27T09:25:00Z,WJ033.20,WJ,,CL,H,X,Z,13.9,30,22,22,2016,FALSE,FALSE,22
2016-09-06,13:48:00,2016-09-06T13:48:00Z,WJ033.20,WJ,,N,HF,X,Z,19,30,9.1,9.1,2016,FALSE,FALSE,9.1
2016-08-03,12:00:00,2016-08-03T12:00:00Z,WJ033.20,WJ,,S,H,X,Z,21,31,4,4,2016,FALSE,FALSE,4
2016-07-11,16:41:00,2016-07-11T16:41:00Z,WJ033.20,WJ,,N,HF,X,Z,21,30,1.9,<2,2016,TRUE,FALSE,2
2016-06-21,12:51:00,2016-06-21T12:51:00Z,WJ033.20,WJ,,SW,H,X,Z,21,30,2,2,2016,FALSE,FALSE,2
2016-05-10,13:19:00,2016-05-10T13:19:00Z,WJ033.20,WJ,,S,F,X,Z,9,30,1.9,<2,2016,TRUE,FALSE,2
2016-04-05,10:28:00,2016-04-05T10:28:00Z,WJ033.20,WJ,,N,HE,X,Z,5,30,4,4,2016,FALSE,FALSE,4
2015-10-19,15:09:00,2015-10-19T15:09:00Z,WJ033.20,WJ,,S,HF,X,Z,7,30,2,2,2015,FALSE,FALSE,2
2015-08-26,19:58:00,2015-08-26T19:58:00Z,WJ033.20,WJ,,S,HF,X,Z,21,30,2,2,2015,FALSE,FALSE,2
2015-07-15,11:25:00,2015-07-15T11:25:00Z,WJ033.20,WJ,,,H,X,Z,20,29,4,4,2015,FALSE,FALSE,4
2015-05-26,06:49:00,2015-05-26T06:49:00Z,WJ033.20,WJ,,SW,HE,X,Z,16,24,3.6,3.6,2015,FALSE,FALSE,3.6
2015-04-08,13:50:00,2015-04-08T13:50:00Z,WJ033.20,WJ,,E,HF,X,Z,10,30,1.9,<2,2015,TRUE,FALSE,2
2019-09-30,13:03:00,2019-09-30T13:03:00Z,WJ032.50,WJ,O,,H,A,A,16,30,4,4,2019,FALSE,FALSE,4
2019-08-20,14:50:00,2019-08-20T14:50:00Z,WJ032.50,WJ,O,,H,A,A,23,31,4,4,2019,FALSE,FALSE,4
2019-07-08,16:17:00,2019-07-08T16:17:00Z,WJ032.50,WJ,O,,H,A,A,21,30,1.9,<2,2019,TRUE,FALSE,2
2019-06-25,18:05:00,2019-06-25T18:05:00Z,WJ032.50,WJ,O,,H,A,A,19,32,2,2,2019,FALSE,FALSE,2
2019-05-28,06:46:00,2019-05-28T06:46:00Z,WJ032.50,WJ,O,,H,A,A,12,31,1.9,<2,2019,TRUE,FALSE,2
2019-04-29,08:25:00,2019-04-29T08:25:00Z,WJ032.50,WJ,O,,H,A,A,7,25,2,2,2019,FALSE,FALSE,2
2019-03-26,15:53:00,2019-03-26T15:53:00Z,WJ032.50,WJ,O,,HF,A,A,4,30,1.9,<2,2019,TRUE,FALSE,2
2019-03-18,09:10:00,2019-03-18T09:10:00Z,WJ032.50,WJ,O,,H,A,A,,,,,2019,,,
2019-03-05,13:38:00,2019-03-05T13:38:00Z,WJ032.50,WJ,O,,E,A,A,,,,,2019,,,
2019-02-11,13:20:00,2019-02-11T13:20:00Z,WJ032.50,WJ,O,,F,A,A,,,,,2019,,,
2019-01-14,15:00:00,2019-01-14T15:00:00Z,WJ032.50,WJ,,,F,A,A,,,,,2019,,,
2018-11-05,09:23:00,2018-11-05T09:23:00Z,WJ032.50,WJ,O,N,HE,CA,A,6,29,13,13,2018,FALSE,FALSE,13
2018-10-22,09:23:00,2018-10-22T09:23:00Z,WJ032.50,WJ,O,SW,HF,CA,A,7,29,1.9,<2,2018,TRUE,FALSE,2
2018-09-05,08:57:00,2018-09-05T08:57:00Z,WJ032.50,WJ,O,CL,E,CA,A,21,33,5.5,5.5,2018,FALSE,FALSE,5.5
2018-08-22,08:13:00,2018-08-22T08:13:00Z,WJ032.50,WJ,O,CL,HF,CA,A,20,29,16,16,2018,FALSE,FALSE,16
2018-06-19,17:23:00,2018-06-19T17:23:00Z,WJ032.50,WJ,O,NW,HE,CA,A,19.6,31,1.9,<2,2018,TRUE,FALSE,2
2018-05-21,16:45:00,2018-05-21T16:45:00Z,WJ032.50,WJ,O,S,H,CA,A,16,30,1.9,<2,2018,TRUE,FALSE,2
2018-04-04,14:25:00,2018-04-04T14:25:00Z,WJ032.50,WJ,O,CL,H,CA,A,8,29,8,8,2018,FALSE,FALSE,8
2018-02-21,13:40:00,2018-02-21T13:40:00Z,WJ032.50,WJ,O,CL,HF,CA,A,2,6,44,44,2018,FALSE,FALSE,44
2018-02-06,13:16:00,2018-02-06T13:16:00Z,WJ032.50,WJ,,,F,CA,A,,,,,2018,,,
2018-01-09,12:36:00,2018-01-09T12:36:00Z,WJ032.50,WJ,,,LF,CA,A,,,,,2018,,,
2017-12-11,07:33:00,2017-12-11T07:33:00Z,WJ032.50,WJ,O,SW,E,CA,A,1,30,2,2,2017,FALSE,FALSE,2
2017-11-27,07:18:00,2017-11-27T07:18:00Z,WJ032.50,WJ,O,CL,E,CA,A,5,30,1.9,<2,2017,TRUE,FALSE,2
2017-11-13,08:09:00,2017-11-13T08:09:00Z,WJ032.50,WJ,O,CL,HE,CA,A,5,34,2,2,2017,FALSE,FALSE,2
2017-09-20,11:54:00,2017-09-20T11:54:00Z,WJ032.50,WJ,C,E,H,CA,A,17,34,10,10,2017,FALSE,FALSE,10
2017-09-13,15:25:00,2017-09-13T15:25:00Z,WJ032.50,WJ,C,S,F,CA,A,26,32,68,68,2017,FALSE,FALSE,68
2017-07-12,14:16:00,2017-07-12T14:16:00Z,WJ032.50,WJ,O,S,H,CA,A,26,30,1.9,<2,2017,TRUE,FALSE,2
2017-06-26,13:25:00,2017-06-26T13:25:00Z,WJ032.50,WJ,O,SW,H,CA,A,20,32,7.3,7.3,2017,FALSE,FALSE,7.3
2017-05-09,11:47:00,2017-05-09T11:47:00Z,WJ032.50,WJ,C,S,HE,CA,A,10,28,1.9,<2,2017,TRUE,FALSE,2
2017-04-10,11:52:00,2017-04-10T11:52:00Z,WJ032.50,WJ,C,S,H,CA,A,7,28,1.9,<2,2017,TRUE,FALSE,2
2017-02-01,16:12:00,2017-02-01T16:12:00Z,WJ032.50,WJ,,,E,CA,A,,,,,2017,,,
2017-01-17,13:19:00,2017-01-17T13:19:00Z,WJ032.50,WJ,,CL,HF,CA,A,,,,,2017,,,
2017-01-03,14:11:00,2017-01-03T14:11:00Z,WJ032.50,WJ,,,H,CA,A,,,,,2017,,,
2016-12-13,09:45:00,2016-12-13T09:45:00Z,WJ032.50,WJ,O,CL,H,CA,A,5,30,1.9,<2,2016,TRUE,FALSE,2
2016-11-16,10:23:00,2016-11-16T10:23:00Z,WJ032.50,WJ,O,CL,HF,CA,A,8,15,80,80,2016,FALSE,FALSE,80
2016-10-12,08:23:00,2016-10-12T08:23:00Z,WJ032.50,WJ,O,CL,H,CA,A,10,31,8,8,2016,FALSE,FALSE,8
2016-09-27,09:34:00,2016-09-27T09:34:00Z,WJ032.50,WJ,O,CL,H,CA,A,14,30,2,2,2016,FALSE,FALSE,2
2016-09-06,14:00:00,2016-09-06T14:00:00Z,WJ032.50,WJ,O,N,HF,CA,A,19,30,1.9,<2,2016,TRUE,FALSE,2
2016-08-03,12:09:00,2016-08-03T12:09:00Z,WJ032.50,WJ,C,S,H,CA,A,20,31,2,2,2016,FALSE,FALSE,2
2016-07-11,16:48:00,2016-07-11T16:48:00Z,WJ032.50,WJ,C,CL,HF,CA,A,20,30,1.9,<2,2016,TRUE,FALSE,2
2016-06-21,13:00:00,2016-06-21T13:00:00Z,WJ032.50,WJ,O,SW,H,CA,A,19,30,12,12,2016,FALSE,FALSE,12
2016-05-10,13:26:00,2016-05-10T13:26:00Z,WJ032.50,WJ,O,S,HF,CA,A,9,30,1.9,<2,2016,TRUE,FALSE,2
2016-04-05,10:32:00,2016-04-05T10:32:00Z,WJ032.50,WJ,O,N,HE,CA,A,5,30,1.9,<2,2016,TRUE,FALSE,2
2016-02-29,16:02:00,2016-02-29T16:02:00Z,WJ032.50,WJ,O,CL,HE,CA,A,4,30,2,2,2016,FALSE,FALSE,2
2016-02-08,09:55:00,2016-02-08T09:55:00Z,WJ032.50,WJ,,,HF,CA,A,,,,,2016,,,
2015-10-19,15:17:00,2015-10-19T15:17:00Z,WJ032.50,WJ,O,S,HF,CA,A,7,30,1.9,<2,2015,TRUE,FALSE,2
2015-09-23,09:19:00,2015-09-23T09:19:00Z,WJ032.50,WJ,O,N,E,CA,A,17,30,2,2,2015,FALSE,FALSE,2
2015-08-26,20:07:00,2015-08-26T20:07:00Z,WJ032.50,WJ,O,S,HF,CA,A,21,30,15,15,2015,FALSE,FALSE,15
2015-08-19,15:25:00,2015-08-19T15:25:00Z,WJ032.50,WJ,C,SE,HE,CA,A,29,30,100,100,2015,FALSE,FALSE,100
2015-07-15,11:34:00,2015-07-15T11:34:00Z,WJ032.50,WJ,O,,H,CA,A,20,30,6,6,2015,FALSE,FALSE,6
2015-05-26,06:55:00,2015-05-26T06:55:00Z,WJ032.50,WJ,O,S,HE,CA,A,16,30,2,2,2015,FALSE,FALSE,2
2015-05-04,11:50:00,2015-05-04T11:50:00Z,WJ032.50,WJ,C,SW,H,CA,A,15,28,1.9,<2,2015,TRUE,FALSE,2
2015-04-08,14:04:00,2015-04-08T14:04:00Z,WJ032.50,WJ,O,E,H,CA,A,10,30,1.9,<2,2015,TRUE,FALSE,2
2015-03-25,14:53:00,2015-03-25T14:53:00Z,WJ032.50,WJ,O,,HF,CA,A,,,,,2015,,,
2015-02-11,14:11:00,2015-02-11T14:11:00Z,WJ032.50,WJ,O,,F,CA,A,,,,,2015,,,
2015-01-07,12:12:00,2015-01-07T12:12:00Z,WJ032.50,WJ,O,,H,CA,A,,,,,2015,,,
2019-09-30,13:09:00,2019-09-30T13:09:00Z,WJ031.50,WJ,O,,H,A,A,15,31,2,2,2019,FALSE,FALSE,2
2019-08-20,15:00:00,2019-08-20T15:00:00Z,WJ031.50,WJ,O,,H,A,A,23,31,1.9,<2,2019,TRUE,FALSE,2
2019-07-08,16:22:00,2019-07-08T16:22:00Z,WJ031.50,WJ,O,,H,A,A,21,30,1.9,<2,2019,TRUE,FALSE,2
2019-06-25,18:09:00,2019-06-25T18:09:00Z,WJ031.50,WJ,O,,H,A,A,16,32,1.9,<2,2019,TRUE,FALSE,2
2019-05-28,06:51:00,2019-05-28T06:51:00Z,WJ031.50,WJ,O,,H,A,A,12,31,1.9,<2,2019,TRUE,FALSE,2
2019-04-29,08:49:00,2019-04-29T08:49:00Z,WJ031.50,WJ,O,,HE,A,A,7,25,1.9,<2,2019,TRUE,FALSE,2
2018-11-05,09:30:00,2018-11-05T09:30:00Z,WJ031.50,WJ,O,N,HE,A,A,6,29,8,8,2018,FALSE,FALSE,8
2018-10-22,09:15:00,2018-10-22T09:15:00Z,WJ031.50,WJ,O,SW,HF,A,A,8,30,2,2,2018,FALSE,FALSE,2
2018-10-09,13:36:00,2018-10-09T13:36:00Z,WJ031.50,WJ,O,SW,E,A,A,15,32,1.9,<2,2018,TRUE,FALSE,2
2018-09-05,09:01:00,2018-09-05T09:01:00Z,WJ031.50,WJ,O,CL,E,A,A,21,33,3.6,3.6,2018,FALSE,FALSE,3.6
2018-08-22,08:18:00,2018-08-22T08:18:00Z,WJ031.50,WJ,O,CL,HF,A,A,19,31,48,48,2018,FALSE,FALSE,48
2018-06-19,17:29:00,2018-06-19T17:29:00Z,WJ031.50,WJ,O,NW,HE,A,A,18.3,31,1.9,<2,2018,TRUE,FALSE,2
2018-05-21,16:51:00,2018-05-21T16:51:00Z,WJ031.50,WJ,O,S,H,A,A,15,30,1.9,<2,2018,TRUE,FALSE,2
2017-12-11,07:41:00,2017-12-11T07:41:00Z,WJ031.50,WJ,O,SW,E,A,A,1,30,2,2,2017,FALSE,FALSE,2
2017-11-27,07:14:00,2017-11-27T07:14:00Z,WJ031.50,WJ,O,CL,E,A,A,5,30,28,28,2017,FALSE,FALSE,28
2017-09-20,12:05:00,2017-09-20T12:05:00Z,WJ031.50,WJ,O,E,H,A,A,16,34,46,46,2017,FALSE,FALSE,46
2017-09-13,,2017-09-13T00:00:00Z,WJ031.50,WJ,O,,LF,A,A,,,,,2017,,,
2017-07-12,14:24:00,2017-07-12T14:24:00Z,WJ031.50,WJ,O,SE,H,A,A,24,30,1.9,<2,2017,TRUE,FALSE,2
2017-06-26,13:37:00,2017-06-26T13:37:00Z,WJ031.50,WJ,O,W,H,A,A,20,32,1.9,<2,2017,TRUE,FALSE,2
2017-05-09,11:55:00,2017-05-09T11:55:00Z,WJ031.50,WJ,O,S,HE,A,A,10,25,2,2,2017,FALSE,FALSE,2
2017-04-10,12:02:00,2017-04-10T12:02:00Z,WJ031.50,WJ,O,S,H,A,A,8,24,1.9,<2,2017,TRUE,FALSE,2
2016-09-27,09:43:00,2016-09-27T09:43:00Z,WJ031.50,WJ,O,CL,H,A,A,14,30,1.9,<2,2016,TRUE,FALSE,2
2016-08-03,12:17:00,2016-08-03T12:17:00Z,WJ031.50,WJ,O,S,H,A,A,19,32,1.9,<2,2016,TRUE,FALSE,2
2016-07-11,16:54:00,2016-07-11T16:54:00Z,WJ031.50,WJ,O,N,HF,A,A,20,30,1.9,<2,2016,TRUE,FALSE,2
2016-06-21,13:11:00,2016-06-21T13:11:00Z,WJ031.50,WJ,O,SW,H,A,A,20,30,2,2,2016,FALSE,FALSE,2
2016-05-10,13:32:00,2016-05-10T13:32:00Z,WJ031.50,WJ,O,S,HF,A,A,9,30,1.9,<2,2016,TRUE,FALSE,2
2016-04-05,10:39:00,2016-04-05T10:39:00Z,WJ031.50,WJ,O,N,HE,A,A,5,30,1.9,<2,2016,TRUE,FALSE,2
2015-10-19,15:24:00,2015-10-19T15:24:00Z,WJ031.50,WJ,O,S,H,A,A,9,30,1.9,<2,2015,TRUE,FALSE,2
2015-08-26,20:22:00,2015-08-26T20:22:00Z,WJ031.50,WJ,O,S,H,A,A,20,30,2,2,2015,FALSE,FALSE,2
2015-07-15,11:44:00,2015-07-15T11:44:00Z,WJ031.50,WJ,O,,H,A,A,20,30,2,2,2015,FALSE,FALSE,2
2015-05-26,07:01:00,2015-05-26T07:01:00Z,WJ031.50,WJ,O,SW,HE,A,A,15,30,1.9,<2,2015,TRUE,FALSE,2
2015-05-04,11:30:00,2015-05-04T11:30:00Z,WJ031.50,WJ,O,SW,HF,A,A,15,28,1.9,<2,2015,TRUE,FALSE,2
2015-04-13,,2015-04-13T00:00:00Z,WJ031.50,WJ,O,SE,LF,A,A,8,15,14,14,2015,FALSE,FALSE,14
2015-04-08,14:12:00,2015-04-08T14:12:00Z,WJ031.50,WJ,O,,H,A,A,,,,,2015,,,
2015-03-25,14:45:00,2015-03-25T14:45:00Z,WJ031.50,WJ,O,,HF,A,A,,,,,2015,,,
2015-02-11,14:16:00,2015-02-11T14:16:00Z,WJ031.50,WJ,O,,F,A,A,,,,,2015,,,
2019-09-30,13:15:00,2019-09-30T13:15:00Z,WJ027.50,WJ,O,,H,A,A,14,31,1.9,<2,2019,TRUE,FALSE,2
2019-08-20,15:17:00,2019-08-20T15:17:00Z,WJ027.50,WJ,O,,H,A,A,21,31,1.9,<2,2019,TRUE,FALSE,2
2019-07-08,16:27:00,2019-07-08T16:27:00Z,WJ027.50,WJ,O,,H,A,A,19,30,1.9,<2,2019,TRUE,FALSE,2
2019-06-25,18:13:00,2019-06-25T18:13:00Z,WJ027.50,WJ,O,,H,A,A,16,33,1.9,<2,2019,TRUE,FALSE,2
2019-05-28,06:56:00,2019-05-28T06:56:00Z,WJ027.50,WJ,O,,H,A,A,12,31,1.9,<2,2019,TRUE,FALSE,2
2019-04-29,08:56:00,2019-04-29T08:56:00Z,WJ027.50,WJ,O,,HE,A,A,8,25,1.9,<2,2019,TRUE,FALSE,2
2018-11-05,09:36:00,2018-11-05T09:36:00Z,WJ027.50,WJ,O,N,HE,A,A,6,30,11,11,2018,FALSE,FALSE,11
2018-09-05,09:11:00,2018-09-05T09:11:00Z,WJ027.50,WJ,O,CL,E,A,A,20,33,1.9,<2,2018,TRUE,FALSE,2
2018-08-22,08:23:00,2018-08-22T08:23:00Z,WJ027.50,WJ,O,CL,HF,A,A,20,31,1.9,<2,2018,TRUE,FALSE,2
2018-06-19,17:34:00,2018-06-19T17:34:00Z,WJ027.50,WJ,O,NW,HE,A,A,17.3,30,1.9,<2,2018,TRUE,FALSE,2
2018-05-21,16:56:00,2018-05-21T16:56:00Z,WJ027.50,WJ,O,S,H,A,A,14,30,1.9,<2,2018,TRUE,FALSE,2
2018-04-04,13:58:00,2018-04-04T13:58:00Z,WJ027.50,WJ,O,CL,HF,A,A,5,28,2,2,2018,FALSE,FALSE,2
2017-09-20,12:10:00,2017-09-20T12:10:00Z,WJ027.50,WJ,O,E,H,A,A,16,34,12,12,2017,FALSE,FALSE,12
2017-09-13,14:44:00,2017-09-13T14:44:00Z,WJ027.50,WJ,O,S,F,A,A,20,32,76,76,2017,FALSE,FALSE,76
2017-07-12,14:29:00,2017-07-12T14:29:00Z,WJ027.50,WJ,O,SE,H,A,A,22,30,1.9,<2,2017,TRUE,FALSE,2
2017-06-26,13:52:00,2017-06-26T13:52:00Z,WJ027.50,WJ,O,CL,H,A,A,20,32,5.5,5.5,2017,FALSE,FALSE,5.5
2017-05-09,12:01:00,2017-05-09T12:01:00Z,WJ027.50,WJ,O,S,HE,A,A,10,28,1.9,<2,2017,TRUE,FALSE,2
2017-04-10,12:09:00,2017-04-10T12:09:00Z,WJ027.50,WJ,O,S,HE,A,A,7,28,1.9,<2,2017,TRUE,FALSE,2
2016-09-27,09:53:00,2016-09-27T09:53:00Z,WJ027.50,WJ,O,CL,HE,A,A,14,30,16,16,2016,FALSE,FALSE,16
2016-08-03,12:22:00,2016-08-03T12:22:00Z,WJ027.50,WJ,O,S,H,A,A,19,32,2,2,2016,FALSE,FALSE,2
2016-07-11,17:00:00,2016-07-11T17:00:00Z,WJ027.50,WJ,O,S,H,A,A,17,30,1.9,<2,2016,TRUE,FALSE,2
2016-06-21,13:20:00,2016-06-21T13:20:00Z,WJ027.50,WJ,O,SW,HE,A,A,20,30,4,4,2016,FALSE,FALSE,4
2016-05-10,13:36:00,2016-05-10T13:36:00Z,WJ027.50,WJ,O,S,HF,A,A,10,30,1.9,<2,2016,TRUE,FALSE,2
2016-04-05,10:43:00,2016-04-05T10:43:00Z,WJ027.50,WJ,O,N,HE,A,A,4,30,1.9,<2,2016,TRUE,FALSE,2
2015-10-19,15:30:00,2015-10-19T15:30:00Z,WJ027.50,WJ,O,S,H,A,A,10,30,1.9,<2,2015,TRUE,FALSE,2
2015-08-26,20:39:00,2015-08-26T20:39:00Z,WJ027.50,WJ,O,S,H,A,A,20,30,2,2,2015,FALSE,FALSE,2
2015-07-15,11:53:00,2015-07-15T11:53:00Z,WJ027.50,WJ,O,,H,A,A,19,30,1.9,<2,2015,TRUE,FALSE,2
2015-05-26,07:13:00,2015-05-26T07:13:00Z,WJ027.50,WJ,O,SW,HE,A,A,15,30,1.9,<2,2015,TRUE,FALSE,2
2015-05-04,11:20:00,2015-05-04T11:20:00Z,WJ027.50,WJ,O,SW,HF,A,A,15,30,1.9,<2,2015,TRUE,FALSE,2
2015-04-13,,2015-04-13T00:00:00Z,WJ027.50,WJ,O,SE,LF,A,A,8,26,1.9,<2,2015,TRUE,FALSE,2
2015-04-08,14:22:00,2015-04-08T14:22:00Z,WJ027.50,WJ,O,,H,A,A,,,,,2015,,,
2015-03-25,14:36:00,2015-03-25T14:36:00Z,WJ027.50,WJ,O,,F,A,A,,,,,2015,,,
2015-02-11,14:26:00,2015-02-11T14:26:00Z,WJ027.50,WJ,O,,F,A,A,,,,,2015,,,
2019-09-30,13:19:00,2019-09-30T13:19:00Z,WJ027.30,WJ,O,,HE,A,A,14,31,2,2,2019,FALSE,FALSE,2
2019-08-20,15:22:00,2019-08-20T15:22:00Z,WJ027.30,WJ,O,,H,A,A,21,31,1.9,<2,2019,TRUE,FALSE,2
2019-07-08,16:31:00,2019-07-08T16:31:00Z,WJ027.30,WJ,O,,H,A,A,19,27,1.9,<2,2019,TRUE,FALSE,2
2019-06-25,18:17:00,2019-06-25T18:17:00Z,WJ027.30,WJ,O,,H,A,A,14,33,1.9,<2,2019,TRUE,FALSE,2
2019-05-28,07:00:00,2019-05-28T07:00:00Z,WJ027.30,WJ,O,,H,A,A,12,31,1.9,<2,2019,TRUE,FALSE,2
2019-04-29,09:00:00,2019-04-29T09:00:00Z,WJ027.30,WJ,O,,HE,A,A,7,25,1.9,<2,2019,TRUE,FALSE,2
2018-11-05,09:41:00,2018-11-05T09:41:00Z,WJ027.30,WJ,O,N,HE,A,A,7,29,16,16,2018,FALSE,FALSE,16
2018-09-05,09:17:00,2018-09-05T09:17:00Z,WJ027.30,WJ,O,CL,E,A,A,20,33,1.9,<2,2018,TRUE,FALSE,2
2018-08-22,08:27:00,2018-08-22T08:27:00Z,WJ027.30,WJ,O,E,HF,A,A,20,31,1.9,<2,2018,TRUE,FALSE,2
2018-06-19,17:37:00,2018-06-19T17:37:00Z,WJ027.30,WJ,O,NW,HE,A,A,16.8,31,1.9,<2,2018,TRUE,FALSE,2
2018-05-21,16:59:00,2018-05-21T16:59:00Z,WJ027.30,WJ,O,S,H,A,A,13,30,1.9,<2,2018,TRUE,FALSE,2
2018-04-04,13:55:00,2018-04-04T13:55:00Z,WJ027.30,WJ,O,CL,HF,A,A,6,28,1.9,<2,2018,TRUE,FALSE,2
2017-09-20,12:13:00,2017-09-20T12:13:00Z,WJ027.30,WJ,O,E,H,A,A,15,34,12,12,2017,FALSE,FALSE,12
2017-09-13,14:35:00,2017-09-13T14:35:00Z,WJ027.30,WJ,O,CL,F,A,A,20,31,2,2,2017,FALSE,FALSE,2
2017-07-12,14:47:00,2017-07-12T14:47:00Z,WJ027.30,WJ,O,SE,HE,A,A,21,30,1.9,<2,2017,TRUE,FALSE,2
2017-06-26,13:57:00,2017-06-26T13:57:00Z,WJ027.30,WJ,O,CL,H,A,A,20,32,1.9,<2,2017,TRUE,FALSE,2
2017-05-09,12:05:00,2017-05-09T12:05:00Z,WJ027.30,WJ,O,CL,HE,A,A,10,26,1.9,<2,2017,TRUE,FALSE,2
2017-04-10,12:15:00,2017-04-10T12:15:00Z,WJ027.30,WJ,O,CL,HE,A,A,8,30,1.9,<2,2017,TRUE,FALSE,2
2016-09-27,09:57:00,2016-09-27T09:57:00Z,WJ027.30,WJ,O,CL,HE,A,A,14,30,2,2,2016,FALSE,FALSE,2
2016-08-03,12:28:00,2016-08-03T12:28:00Z,WJ027.30,WJ,O,CL,H,A,A,19,32,2,2,2016,FALSE,FALSE,2
2016-07-11,17:06:00,2016-07-11T17:06:00Z,WJ027.30,WJ,O,CL,H,A,A,17,30,1.9,<2,2016,TRUE,FALSE,2
2016-06-21,13:28:00,2016-06-21T13:28:00Z,WJ027.30,WJ,O,CL,HE,A,A,18,30,3.6,3.6,2016,FALSE,FALSE,3.6
